name,votes,rate
TBC Sky Lounge,20235,4.7
TBC- Sky Lounge,1242,4.4
TFC - Tony's Food Corner,69,3.1
TFI - The Fresh Ice Cream,82,3.2
TGI Fridays,4014,3.9
TGS Retails,24,3.2999999999999994
THE BEL ST.,1569,3.9
THE RIG,8462,4.3
TLP Cafe,1505,3.9
TOKI Taco House,648,3.5999999999999996
TRIGEREATO,1747,4.3882352941176475
TRP -That Roll Place,28,3.6
TRS Family Restaurant,0,
TRUE BLEU RESTO CAFE,211,4.2
TY Biryani,0,
Ta'aam,5238,4.1
Taantraa - Organic Handbaking,114,3.7
Taas Foods,0,
Taaza Mithai,237,3.88
Taaza Thindi,651,4.7
Taco Bell,27489,3.9777777777777774
Tadka Punjabi Restaurant,18,3.3
Tadka Singh,1892,3.4
Tadkawala,549,3.4285714285714284
Taiki,139,4.4
Taipan,1142,3.5
Taishty,66,3.7
Taiyvan's,101,3.7
Taj Biryani Centre,0,
Taj Darbar,1639,3.8
Taj Durbar,334,3.8
Taj Hotel,1324,3.7000000000000006
Taj Restaurant,136,3.8
Taja Coffee,0,
Take 5,20,3.5
Take A Break,42,3.4
Take EAT Easy,60,3.6
Take It!,78,3.1
Take Us Away,0,
Talk Ease,80,3.1
Talk Over Table,1712,4.0
Talk Over Table Cafe,171,3.7
Talk To The Hand,8,3.3
Talk of the Town,0,
Tall Blonde French,4591,4.077777777777778
Tamarind,454,2.7
Tamarind - Tamarind Hospitality,2449,3.9
Tandoor,16409,3.9
Tandoor And Spice,1266,4.0
Tandoor Bhatti,0,
Tandoor Box,513,3.5666666666666664
Tandoor Chai House,14,3.5
Tandoor Da Funda,150,3.6
Tandoor Dum,0,
Tandoor Garden,851,3.6
Tandoor Hub & Golmaal Paratha,8,3.2
Tandoor Hut,11576,3.429411764705882
Tandoor Merchant,140,3.4
Tandoor Nation,390,3.0
Tandoor Plaza,0,
Tandoor-De-Naal,175,3.8
Tandoori,0,
Tandoori Bytes,239,3.6
Tandoori Chowk,196,3.5
Tandoori Club,54,3.56
Tandoori Delight,92,3.0
Tandoori Ghar,0,
Tandoori Junction,275,3.966666666666667
Tandoori Knight,1450,3.0
Tandoori Paradise,64,3.525
Tandoori Platter,0,
Tandoori Spot,78,3.5
Tandoori Taal,7174,4.3
Tandoori Tadka,0,
Tandoorinn,10,3.2
Tandooriwala,72,2.7000000000000006
Tandurust,54,3.6
Tang of Jamaica,56,3.4
Tangerine - Davanam Sarovar Portico Suites,3021,4.0
Tango,51,3.8
Tango Bango,496,3.5
Tango Sandwich King,18,3.5
Tangra Indo - Chinese Cuisine,261,3.577777777777778
TangyLicious,96,2.6
Tanna's Kitchen,35,3.1
Tanoor Tandoori,0,
Tanu Di's Kitchen,0,
Tanuja Home Food,36,3.1
Tap House Resto Bar,733,3.4
Tapout Tavern,3920,4.1
Tapri By The Corner,2255,4.1
Tarama Bengali Food,8,3.2
Tarbouche,1776,3.7941176470588234
Targaryen's Kitchen,401,3.6
Tarlette,0,
Taruni Andhra Mess,115,3.6
Taruni Foods,0,
Taste Buddies,0,
Taste Buds,0,
Taste Me,0,
Taste Of Andhra,0,
Taste Of Banaras,0,
Taste Of Home,0,
Taste Of India,20,3.1
Taste Of India Family Restaurant,690,3.266666666666667
Taste Of Kerala,240,2.2399999999999998
Taste Of Kolkata,532,3.1
Taste Of Malabar,253,3.6
Taste Of Nawaab's,88,3.6
Taste Of Nawaabs,1300,3.525
Taste Of Rajasthan,0,
Taste Of The Nation,440,3.0
Taste Of Tibet,1697,4.06
Taste The Flame,0,
Taste of Assam,74,3.3000000000000003
Taste of Bihar,29,3.7
Taste of Chettinad,6,3.2
Taste of Coastal,0,
Taste of Kerala,4,3.1
Taste of Nepal,268,3.4909090909090907
Tastebuds,92,3.7
Tastie's,20,3.2
Tasting Room - Bengaluru Oota Company,232,4.0
Tastte!!,21,3.7
Tasty Bites,911,3.7714285714285714
Tasty Box,70,2.95
Tasty Bytes,735,3.1
Tasty Castle,0,
Tasty Corner,26,3.6
Tasty Corner Veg And Non Veg,0,
Tasty Fast Food,8,3.2
Tasty Food,0,
Tasty Funda,8,3.3
Tasty Homely Food,0,
Tasty Jigarthanda,86,3.4
Tasty Khaana Khazana,12,3.3
Tasty King,48,3.4
Tasty Kitchens,0,
Tasty Magic,879,2.7000000000000006
Tasty Momos,0,
Tasty Munch,120,3.6
Tasty Noodle,20,3.4
Tasty Paradise,490,3.7
Tasty Point,18,3.3
Tasty Restaurant,0,
Tasty Treat,262,3.1
Tasty Treats,0,
Tasty Yum,0,
Tastybites.com,410,3.7
Tastydabba.in,0,
Tata Cha,5854,3.659183673469388
Tattva Cafe,1589,2.8
Tawa,250,3.4
Tawa Fresh,36,3.4
Tawa Ghar Ka,2979,3.7999999999999994
Tawa Sagara,1342,3.8
Tawa Tandoor,233,3.9
Tawakkal Mubarak Hotel,0,
Tayabbs,3260,3.4
Tayo Restaurant,44,3.9
Taza Khaana,1050,3.0666666666666664
Taza Tawa,758,3.6
Tea Addict,154,4.0
Tea Bar,0,
Tea Break Lounge,34,3.314285714285714
Tea Brew,9211,4.1
Tea Garden,0,
Tea Journey,639,3.7999999999999994
Tea Samskruthi,54,3.9
Tea Totallers,114,2.9499999999999997
Tea Trails,0,
Tea Villa Cafe,6029,4.225
Tea and Wine Lounge,164,3.546666666666667
TeaChaTe Express,0,
TeamDelish,9,3.4
Teapoy Mutiny,392,4.1
Tease Whitefield,128,3.7
Teashot,96,2.9
Teburu,823,4.4
Techies Kitchen,390,3.55
Teekhi Mirrchi,0,
Teja Special Kitchen,0,
Tejas Bar and Restaurant,0,
Tella Tales,6207,4.2
Tellimagic Restaurant,24,3.5
Telugu Velugu,24,3.0
Temple Meals,152,3.8
Temptation,0,
Tempteys,2720,4.029411764705882
Tempting Aroma,0,
Tempura Restaurant,1220,3.9
Tenco Infusions,30,3.5
Tentacles,0,
Tenzin Kitchen,5847,4.2
Teppan Japanese Grill & Sushi Bar,11781,4.3
Terminus Tiffin Meal Service,0,
Terra Bites,782,4.041666666666667
Terrace Lounge,50,3.6
Terracotta Whitefield,244,4.0
Testy Samosa Center,0,
Tetto,1690,3.7
Tewari Bros Mithai Shoppie,1121,3.8000000000000003
Thai & Chinese Fast Food,14,3.4
Thai Chy,2756,4.3
Thai House,2197,4.235714285714286
Thakur's Kitchen,0,
Thalaserry Food Court,42,3.5
Thalassery Cafe,35,3.4
Thalassery Food Court,21,3.2
Thalassery Hotel,0,
Thalassery Mess,14,3.3
Thalassery Plaza,123,3.575
Thalassery Restaurant,15144,3.574193548387097
Thali15,0,
Thalis Of India,345,3.4705882352941178
Thamboola,679,3.88
Thanco's Natural Ice Cream,1422,3.6625
Thanco's Natural Ice Creams,136,3.4
Thanco's Naturals Ice Cream,63,3.6
Thani Nadan Food,0,
Thanima Garden Restaurant,326,3.6
Thanishka Nati And Karavali Style,0,
Tharavadu,501,3.8166666666666664
That Garage Cafe,509,3.16
Thayee Touch,180,3.6
The 13th Floor,41371,4.4
The 3 Musketeers,10,3.2
The 90s Hash House,882,3.8
The Adukkala Restaurant,489,3.6
The Airos,1301,4.1
The Alphaa,545,3.8
The Andhra Bhojanam,18,3.266666666666667
The Ants Cafe & Store,8301,3.9
The Arabesque Cafe,400,4.1
The Arabian Nights,359,2.6
The Asian Curry House,3146,4.5
The B2B Cart,0,
The Bahubali,608,3.45
The Baker's,64,2.4
The Bakery World,48,3.325
The Banana Kick,35,3.3
The Bangalore Cafe,7019,4.178571428571429
The Bao Belly,135,3.3
The Bar Stock Exchange,8147,4.246153846153846
The Bar Therapy,0,
The Barn - Bar & Kitchen,3018,4.2
The Bawarchi,2368,2.5875
The Beer Cafe,25937,4.161538461538462
The Beer Joint,77,3.4
The Belgian Waffle Co.,4293,3.909756097560976
The Belgian Waffle Company,246,3.96
The Bengal Rasoi,5,3.2
The Bengaluru Brasserie - Hyatt Centric MG Road,1210,4.1
The Bier Library,6832,4.3
The Biere Club,76649,4.3
The Big Barbeque,1068,4.7
The Big Bellyz,210,3.9
The Big Grill,27,3.4
The Big O Bakes,264,4.0
The Big Spoon,180,3.8
The Bigman's Cafe,31,3.7
The Biriyani Factory,331,3.1
The Biriyani Pedia,748,3.930769230769231
The Biryani Cafe,1040,4.1
The Biryani Culture,36,3.2
The Biryani House,0,
The Biryani Palace,24,3.0
The Biryani Paradise,256,3.8
The Biryani Story,152,4.4
The Biryani Treat,0,
The Biryanis,1706,3.8
The Bite Club,46,3.6
The Black Pearl,172122,4.727777777777778
The Black Rabbit,25278,4.3
The Blackboard Bakery,934,3.7399999999999998
The Blue Bawarchi,68,3.6
The Blue Wagon - Kitchen,2334,4.6
The Bong,342,3.1
The Bong Palate,552,3.7999999999999994
The Boozy Griffin,74332,4.626666666666666
The Breakfast & Dinner Club,0,
The Breakfast Adda,0,
The Breakfast Club,90,3.9
The Breakfast Truck,518,3.8125
The Breakfeast,10,3.4
The Brekkie Shop,495,3.55
The Brew - Aurick Boutique Hotel,32,3.1
The Brew Witch Club,0,
The Brewing Bean,188,3.7
The Bridge Walk Cafe,456,3.7222222222222223
The Buffet Table,0,
The Bundle Co.,2716,4.4
The Burger Place,273,3.8
The Cafe Nuts and Bolts,57,3.0
The CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© @ Saanchi,190,4.0
The CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© @ Saanchi,120,4.0
The Cake City,24,3.2000000000000006
The Cake Factory,8,3.4
The Cake House,324,3.7
The Cake Lair,106,3.4181818181818184
The Cake Mart,88,3.6500000000000004
The Cake Post,12,3.4
The Cake Shop,0,
The Cake Shop Mayura,26,3.6
The Cake Ville,108,3.2000000000000006
The Cake Zone,0,
The Cakesplorer,0,
The Caramelts Cafe,1349,4.1499999999999995
The Chaat Shop,282,2.9
The Chai Stop,0,
The Chameleon,489,4.1
The Charcoal Factory,3207,4.1
The Chariot,600,2.9
The Charlton Bar,52,3.3
The Cheesecake Corner,288,3.7000000000000006
The Chef Couple,34,3.4
The Chef Restaurant,0,
The Chef's Cake & Bakes,0,
The Chef's Kitchen,1567,3.8
The Chefs Specials,0,
The Chennai Express,337,3.8
The Chervil,923,4.15
The Chevron Brigade,20,3.3
The Chinese Table,13,3.0
The Chocolate Garden,0,
The Chocolate Heaven,5748,3.6666666666666665
The Chocolate Heaven - Cakes,256,3.9
The Chocolate Mansion,16,3.4
The Chocolate Room,3819,3.764516129032258
The Chocolatiers,28,3.5
The Chola,0,
The Choux Box,88,3.5
The Cinema,0,
The Coastal Crew by Fujian on 24th,7223,4.2
The Coffee Bean & Tea Leaf,5069,3.690909090909091
The Coffee Shack,492,4.2
The Colony Gastropub,1024,4.1
The Combo House,46,3.2999999999999994
The Cool Zone,0,
The Coorg Food Co.,2374,4.3
The Coorg Kitchen,0,
The Corner - Hyatt Centric MG Road,0,
The Courtyard,2397,3.9
The Cravery,216,2.6
The Crazy Wall,0,
The Creek - The Den Bengaluru,383,4.4
The Crunch,18,3.2999999999999994
The Crust Factory,22,3.5
The Cuboidal,192,3.6
The Culinarium,517,3.9499999999999997
The Cupcake Story,13,3.5
The Curry Hut Plus,232,3.4
The Daily,130,4.0
The Daily Dabba,0,
The Deagh,116,3.7
The Delhiwala's Kitchen-Pure Veg,20,3.7
The Deli - The Den Bengaluru,95,3.7
The Denny's,554,3.7000000000000006
The Dessert Destination,0,
The Dhaba,1772,2.7
The Difference,54,2.7000000000000006
The Diner,788,3.6
The Dining Table - Sahar Pavillion,296,3.7
The Donut Baker,788,3.5200000000000005
The Dragon Express,0,
The Dreamy Oven,50,3.7
The Druid Garden,3077,4.3
The Duke Of Juices,34,3.5
The Duke of Juices,50,2.8
The Early bell,971,3.9
The Eatery - Four Points by Sheraton Bengaluru,328,4.0
The Eatery Cafe & Restaurant,158,3.7
The Eatery Cafe and Restaurant,0,
The Egg Factory,34139,4.073333333333333
The Elachi,18,3.1
The Elaichi Restaurant,798,3.6
The Enav Bowl,220,3.8
The Farm House Bar n Grill,238,3.7
The Fast Food,262,3.95
The Fat Chef,8740,4.1
The Fatty Bao - Asian Gastro Bar,22744,4.6
The Feast Fries,21,3.6
The Fiery Indian Kitchen,72,3.45
The Filter Coffee,840,4.0200000000000005
The Fisherman's Wharf,53483,4.353846153846154
The Fixx,2212,4.3
The Flavours,28,3.2
The Flying Cup,1182,4.2
The Flying Squirrel,402,4.0
The Flying Trapeze,0,
The Food Corner,0,
The Food Cottage,436,3.7000000000000006
The Food Dude,1066,3.9499999999999997
The Food Factory,84,2.7
The Food Therapy,0,
The Foodware Veg,19,3.8
The Foodyz,256,3.6833333333333336
The Fortuna,135,3.0
The French Corner,61,3.4166666666666665
The French Loaf,3040,3.1727272727272724
The Fresh 'N' Grill,0,
The Fresh Factor,112,3.1
The Fresh Wok,30,3.2999999999999994
The Frozen House,0,
The Ganache Factory,844,4.133333333333333
The Globe Grub,9436,4.5
The Gluten Free Baking Co.,164,3.8
The Golden Metro,490,3.6
The Golden Spoon Restaurant Meat & Wine,70,3.5
The Good Bowl,366,3.625
The Good Grain,540,4.1
The Grains,26,3.6
The Grand Kitchen Restaurant,0,
The Grand Taj,432,3.25
The Green Cube's Express,0,
The Green House Family Restaurant,13,3.2
The Green Path - Forgotten Food,6864,4.3
The Green Room,0,
The Grill House,15297,4.082608695652174
The Grilled & Fried,536,3.1166666666666667
The Grillo,560,2.7999999999999994
The Grub Central,4028,4.0
The Gujarat Express,16,3.1
The Gulkand Store,0,
The Happy Vegetarian,0,
The Healthy Bakes,0,
The Hidden Cafe,1052,3.9
The Hidden Home,6162,4.25
The Higher Taste,5150,4.05
The Higher Taste Stores,361,3.7999999999999994
The Himalayan,3258,4.41
The Hole in the Wall Cafe,56999,4.6
The Home Kitchen,0,
The Hot Cafe,48,3.2
The House Of Paratha,385,3.7000000000000006
The House Of Vadapav,0,
The Hub & The Bar - Hotel Ramada Encore,705,3.9499999999999997
The Hub - Ibis Bengaluru,2607,3.9
The Hub - Ibis Hotel,726,3.536363636363636
The Humble Pie,103,3.9333333333333336
The Humming Tree,16975,4.0285714285714285
The Hundred Food Journey,92,3.8
The Hunger Room,110,3.9
The Hungers Zone,513,3.788888888888889
The Hungry,40,3.6
The Hungry Shark Cafe,468,3.9
The Hungry Yeti,146,4.0
The Hyderabad Chefs,191,2.7999999999999994
The Hyderabadi Cooks,0,
The Hyderbadi Chefs,12,3.4
The IT Crowd,60,2.7999999999999994
The Iris Kafe,0,
The Irish House,14515,4.230769230769231
The J,822,4.0
The Jade Kitchen,822,3.9857142857142853
The Joint Family Kitchen,0,
The Juice Shop,0,
The Juice Shop - Juicery And Kitchen,78,3.9
The Juice Station,0,
The Juicy,52,3.5
The Jungle Terrace,156,3.5
The Kabab Studio - Goldfinch Hotel,716,4.2
The Kebab House,200,4.25
The Kebab Room - Restaurant & Brewery,3098,4.0
The Kick-Ass Company Pub & Diner,21,3.7
The Kim Chi Chef,420,4.0
The Kimchi Chef,5,3.4
The Kitchen,109,3.6100000000000003
The Kitchen Bandit,338,3.2
The Kitchen Chef,192,2.95
The Kitchen Story,113,3.283333333333333
The Konkan - Seafood Restaurant,2404,4.4
The Kream Story,407,4.1
The Krishna Grand,6251,3.8874999999999997
The Krishna Grand Xpress,956,4.0
The LaLiT Boulangerie - The LaLiT Ashok Bangalore,33,3.2
The Lakefront Kitchen,38,3.7
The Lantern Restaurant & Bar - The Ritz-Carlton...,3848,4.344444444444445
The Lassi Bar,84,3.7
The Lassi Palace,0,
The Lassi Park,779,3.9166666666666665
The Lassi and Juice Park,28,3.8
The Leela Cake Shop - The Leela Palace,144,3.9
The Lemon Grass Kitchen,10,3.3
The Light House Restaurant,53,4.2
The Lighthouse Cafe,42,3.6
The Litti Company,243,3.66
The Little Chef,272,3.5
The Little Kitchen,197,3.6399999999999997
The Lobby Brew - Conrad Bengaluru,524,3.8
The Lobby Lounge - Shangri-La Hotel,112,3.8
The Lobby Lounge - The Ritz-Carlton,141,4.1
The Local,7205,4.2
The Local - Burger Bar,1520,3.8
The Local - Terrace Drinkery,14081,4.0
The Local Kitchen,0,
The London Curry House - The Royale Senate Hotel,7913,4.5
The London Shakes,360,3.5687499999999996
The Lounge - Eden Park Restaurants,1362,3.755555555555555
The Lounge - The Chancery Pavilion,170,3.7
The Lovin' Oven Cakery,66,3.5
The Mad Teapot,576,4.1
The Magic Chef,56,3.7
The Malabari,0,
The Mangalorean,1148,4.1
The Maori - Aurick Boutique Hotel,264,3.5
The Marash,734,4.3
The Marina,542,4.4
The Market - The Ritz-Carlton,6181,4.3
The Meal Story,1556,4.166666666666667
The Midnight Kitchen,288,3.8
The Milkshake Co and More,0,
The Milkshake Theory,680,3.5450000000000004
The Mint Resto Bar,248,2.6
The Mirchi,22,3.3
The Modak,118,3.6
The Momo Farm,50,3.7
The Monalisa Restaurant,44,3.3
The Mughal's,356,3.7
The Munch Box,0,
The Mylapore Cafe,1029,3.9909090909090907
The Nest - The Den Bengaluru,26,3.4
The Night King,20,3.3
The Night Watch Express,318,3.0
The North and South Restaurant,55,3.2000000000000006
The Nosh House,449,4.3
The Nourished Kitchen,0,
The Ocean Kitchen,0,
The Old Fashioned Bar,5763,4.5
The Only Place,35148,4.2
The Onyx - The HHI Select Bengaluru,1416,3.3249999999999997
The Open Box,43335,4.2
The Open Cafe,90,3.7000000000000006
The Orchard,1344,4.0
The Orchid,110,3.7
The Oriental Spice - Ashraya Hotel,2537,3.8625
The Original Bistro,284,4.1
The Pakoda Shop,24,3.4
The Pallavas ( Authentic Taste Of Southern Cuisine ),123,3.7
The Pallet,8235,4.5
The Pancake Story,717,4.6
The Paramount Hotel,4750,3.2529411764705882
The Paratha Company,3035,4.2727272727272725
The Paratha Stories,371,3.3545454545454545
The Paratha Studio,0,
The Park East 01,106,3.8
The Park Inn Restaurant,36,3.0
The Parotta Master,86,2.9
The Parrot House,0,
The Pastry House,120,3.8
The Pastry Inn,52,3.4333333333333336
The Pavillion,344,2.7125000000000004
The Perfect Stop,44,3.55
The Permit Room,19098,4.5
The Persian Terrace - Sheraton Grand Bangalore Hotel...,1129,4.2
The Pipe Rack,283,3.875
The Pizza Bakery,10523,4.8
The Pizzeria,225,2.8
The Platonic Cafe,0,
The Podium Sports Bar,104,3.8
The Pump House,2778,4.3
The Punjabi,128,2.9
The Punjabi Bites,164,3.9
The Punjabi Park,62,3.5
The Punjabi Rasoi,8474,3.8444444444444446
The Punjabi Tadka,0,
The Purple Pan,2019,3.9799999999999995
The Raj Pavilion - ITC Windsor,742,4.2
The Rasaganga,2218,3.8200000000000003
The Rasoi,132,3.7
The Rasoiya Street,7563,4.133333333333333
The Real Mexican,0,
The Red Lantern,82,3.7
The Red Tandoor,24,3.25
The Rendezvous,4830,3.7
The Rennan's Cafe,240,2.9
The Reservoire,18084,4.557142857142857
The Restaurant,110,3.7
The Restaurant - Coorg,1008,4.3
The Retro,282,3.2000000000000006
The Rice Bowl,7077,4.3
The Rice Company,0,
The Rich Crust,43,3.8
The Right Moo Organic Icecreams,0,
The Ritz-Carlton Bar - The Ritz-Carlton,844,4.0
The Roastery,334,4.3
The Rogue Elephant,2075,4.3
The Rolling Pin,300,4.05
The RoofTop,20,3.3
The Royal Corner - Pai Viceroy,4890,4.2
The Salad Studio,756,4.0
The Salt Grill - Hilton Bangalore Embassy Golflinks,189,4.1
The Samosa Co,0,
The Sanctuary,247,3.9
The Sandesh Factory,28,3.2
The Sandwich Club,528,3.9
The Second Wife,136,3.7
The Shake Factory Originals,8,3.3
The Shawarma Inc,568,3.3666666666666667
The Shawarma Shop,4196,4.1
The Shed,0,
The Shop of Paanakam,0,
The Sip Shop,9,3.3
The Sky Lounge - Tamarind Hospitality,402,3.7
The Smoke Co.,4694,4.366666666666667
The Snnackos,0,
The Sofraah Kebabs & Kurries - Eden Park Restaurants,1584,3.7999999999999994
The Souk,858,3.7
The South,42,3.7
The Spice Bazaar,4726,4.2
The Spice Box,60,3.6
The Spice Factory,58,3.1
The Spice Pavillion,377,3.7000000000000006
The Spice Saga,250,3.7
The Spicy Kitchen,64,3.2
The Square - Novotel,3820,4.3
The Square Table,2848,4.2
The Story Wall Bistro,37,3.75
The Street Kitchen,48,3.7000000000000006
The Studio Bar,3104,4.0
The Studio Cafe,80,3.8
The Sugar Factory - Le Meridien,1887,3.9
The Sugar Fairy,964,4.3
The Sugar Therapy,258,3.8
The Sweet Paisley,0,
The Sweet Spot,1256,4.0
The Table,120,3.8666666666666667
The Taj Hotel,48,3.5
The Tandoori Chai,241,3.9
The Tao Terraces,36561,3.952631578947368
The Taste Adda,0,
The Taste Players,102,3.7
The Tasty Food,0,
The Teal Door Cafe,13131,4.2
The Terminus - The Oterra,238,4.0
The Terrace at Gilly's Redefined,8925,4.56
The Terrace at Windmills Craftworks,1356,4.1
The Thali Company,7,3.3
The ThickShake Factory,1751,3.6333333333333333
The Thickshake Factory,8,3.6
The Three Dragons,5,3.3
The Tiffin Express,64,2.6
The Timber Times Cafe,8,3.2
The Tiny Taproom,26,3.5
The Tower Of Pizza,216,2.8857142857142857
The Trundle,931,3.7
The Tucck Box,14,3.4
The Twenty Handmade Chocolates,60,3.8
The Twisted Desi,0,
The US Burger,13,3.0
The Underground Gastropub,305,3.0
The Underpass Pub & Grub,2891,4.0
The Upper Deck - Raaj Residency,35,3.6
The Uptown,0,
The Urban Roof,311,3.825
The Vacationer's Cafe,4590,4.1
The Vape,3089,4.0
The Veggies,0,
The Velu's,51,3.6
The Village Hotel,71,3.5
The Village Restaurant,18,3.0
The Vintage Cafe,186,3.0
The Waffcake Legacy,682,4.0
The Waffle Press,1194,4.26
The Waffle Street,239,3.9
The Waffle Yard,298,4.2
The Waffles Hut,1083,3.8476190476190473
The Waverly Express,24,3.5
The Whiskey Bar,434,3.7
The White Owl - Resto Cafe,0,
The White Room - Coffee & Kitchen,25985,4.066666666666666
The Whitefield Arms Pub & Microbrewery,4452,4.2
The Wicked Cup,168,3.9
The Wok,356,2.8
The Wok Shop,3241,3.7439999999999998
The World Cafe,126,3.8
The Yellow Chilli,6423,3.8
The Yellow Stop,0,
The Yellow Submarine,2075,4.4
The Yellow Tuk-Tuk Cafe,240,3.6
The Yogisthaan Cafe,10577,4.134782608695652
The Yummy Box,56,3.8
The Yummy Tummy,26,3.5
The Zaika Of Banaras,104,3.3249999999999997
The little Kitchen,20,3.375
TheRiceBowl.In,152,3.4
Theeram Restaurant,92,3.8
Thejas Bhavan,54,3.5
Theka,0,
TherPUP - a Dog Cafe,1012,4.2
Thindi Mane,12,3.45
Thindi Palace,61,3.1
Thindi Sante,0,
Thindipotha,0,
Third Wave Coffee Roasters,19283,4.26551724137931
Third Wave Coffee Roasters @ The Bohemian House,0,
Thirsty Tiger,159,3.5
Thiruvithamkoor Restaurant,1180,3.3
This Cafe Has No Name Cafe,237,3.2000000000000006
Thom's Bakery,1696,4.1
Thomson's Bakery,7,3.5
Thottathil Restaurant,698,3.8
Thran,618,4.2
Thran Bakery,16,3.6
Three 7 Kitchen,0,
Three Dots & A Dash,17631,4.225
Three Side Square,0,
Thrilok Restaurant,18,3.4
ThrowBack - Pub & Dine,5155,3.9
Thrupthi Restaurant,90,3.4
ThugLife Rolls,0,
Thunder Fried Chicken,720,3.6
Thyme & Whisk,557,3.9857142857142853
Tiamo - Conrad Bengaluru,1002,4.2
Tibbs Frankie,597,3.4
Tibetan Kitchen,2705,4.3
Tibetan Mother's Kitchen,10550,4.0
Tiffanys,248,2.9
Tiffin,0,
Tiffin Box,0,
Tiffin Inn's,48,3.7
Tiffin Room - Miraya Hotel & Residences,412,3.766666666666667
Tiffinmates,0,
Tiffinwala,0,
Tiffun,83,3.9
Tiger Trail - Ramada Hotel,4341,4.0
Tiger Trail - Royal Orchid Hotel,615,4.1
Tijouri,294,4.025
Tikka Kebab,138,3.7
Till The Last Bite,14,3.4
Tilt Gastro Lounge,12387,4.1
Tim Cafe,234,3.6
Tim Tai,40409,4.4
Time Traveller - Sai Vishram,2646,4.2
Time to Eat,0,
Timeless EatOut,0,
Timepass Dinner,2007,3.8
Tindipotha,0,
Tintin Da Dhaba,14,3.4
Tippler,17541,4.2
Tipsy Bull - The Bar Exchange,42774,4.435294117647059
Tirumala Mess,0,
Tisano Cafe,162,3.7999999999999994
Tit Bits,0,
Tiwari's,653,3.8444444444444446
Tiwari's Cafe,0,
Tiwari's Ghee Paratha And Chaats,0,
Tiwari's Ghee Paratha and Chats,6,3.2
Toast & Tonic,5443,4.6
Toast And Salad,74,3.533333333333333
Toasty's,0,
Today Coffee,0,
Toit,29912,4.7
Toledo Home Cafe,0,
Tomago Roast,144,3.5
Tomba Kitchens,0,
Tongue Taste,0,
Tongue Twisters,2264,3.5
ToothSome,0,
Top Foam Parantha Roll & Juice Centre,104,3.475
Toping Twist,0,
Topsy Turvey,0,
Toscano,47609,4.4125
Toscano - Mojito Bar,654,4.3
Toscano Wine Connection,0,
Tosco,26,3.5
Totaram's Paranthas,420,3.5
Totus,33,3.7
Traffic,0,
Traffic Jam,0,
Traffic Restaurant,0,
Treat,2486,3.8444444444444446
Treat Kitchen,158,3.8
Treat Restaurant,126,2.8
Treatley,1249,3.1999999999999997
Tree Top,1195,3.8
Tree Tops Bar & Kitchen,1709,4.4
Trendz Corner,124,3.6
Trick Or Treat,9282,4.2
Trinity Club Lounge,80,3.5
Trio Dosa Connect,0,
Trippy Paradise,603,2.6
Tripti Hotel & Restaurant,36,3.6
Tripura Express,324,2.95
Trisha's Kitchen,4,3.2
Triveni,66,3.6
Trofi N Treats,18,2.8
Troll,615,3.7999999999999994
Troll Cafe,30,3.45
True South,0,
Truffles,301059,4.595348837209302
Truly Punjab,2288,4.1
Tuba Rolls & Snacks,116,3.0
Tuckinto,60,3.8
Tuffreys,100,3.6
Tuk-Tuk,36,2.7
Tulips,38,3.1
Tumbites,125,3.9
Tummy Delight,158,3.5
Tummy Fuel,6299,4.185714285714286
Tummy Singh,5,3.4
Tummy Wants Yummy,0,
Tunday Kababi,16165,3.86875
Turf's Up,0,
Turkish Shawarma,147,3.6
Turquoise,448,2.8
Twilight Global Restaurant,103,3.525
Twins,834,3.7999999999999994
Twist N Roll,13,3.4
Twiststick House,825,4.1
Two Friends Cauldron,5508,4.1
Two States,50,3.4
Tyohaar Restaurant,0,
U And N Health,0,
U K Saviruchi Food Store,0,
U.P. Dhaba,2051,2.8
UBCR,99,3.4
UBCR Cafe & Resto,51,3.6
UBQ By Barbeque Nation,96,3.3
UBQ by Barbeque Nation,161,3.388235294117647
UK Foods,0,
UKIYO,0,
UNIK Food,16,3.3
UP Style North Indian Food,280,3.6
US Pizza,169,2.533333333333333
UTHRA,103,4.0
Uday Sweets,506,3.6
Udupa Fast Food,16,3.3
Udupas Veg Restaurant,22,3.2
Udupi Aatithya,334,4.0
Udupi Anand Bhavan Sweets,0,
Udupi Bhavan,525,3.7999999999999994
Udupi Biriyani Point,0,
Udupi Brahmins Cafe,0,
Udupi Cafe,24,3.6
Udupi Delux,564,2.6
Udupi Deluxe,35,3.8
Udupi Food Junction,18,3.5
Udupi Garden,88,3.0
Udupi Gardenia,78,3.375
Udupi Gokul Cafe,174,3.7999999999999994
